gid,row,col,xcoord,ycoord,diamsec_s,diamprim_s,goldplacer_s,goldvein_s,goldsurface_s
"69348","97","228","-66.25","-41.75",,,,,
"69349","97","229","-65.75","-41.75",,,,,
"69350","97","230","-65.25","-41.75",,,,,
"69351","97","231","-64.75","-41.75",,,,,
"69770","97","650","144.75","-41.75",,,,,
"69771","97","651","145.25","-41.75",,,,,
"69772","97","652","145.75","-41.75",,,,,
"69773","97","653","146.25","-41.75",,,,,
"69774","97","654","146.75","-41.75",,,,,
"69775","97","655","147.25","-41.75",,,,,
"69776","97","656","147.75","-41.75",,,,,
"69777","97","657","148.25","-41.75",,,,,
"69823","97","703","171.25","-41.75",,,,,
"69824","97","704","171.75","-41.75",,,,,
"69825","97","705","172.25","-41.75",,,,,
"69826","97","706","172.75","-41.75",,,,,
"69827","97","707","173.25","-41.75",,,,,
"69828","97","708","173.75","-41.75",,,,,
"69829","97","709","174.25","-41.75",,,,,
"69831","97","711","175.25","-41.75",,,,,
"69832","97","712","175.75","-41.75",,,,,
"70053","98","213","-73.75","-41.25",,,,,
"70054","98","214","-73.25","-41.25",,,,,
"70055","98","215","-72.75","-41.25",,,,,
"70056","98","216","-72.25","-41.25",,,,,
"70057","98","217","-71.75","-41.25",,,,,
"70058","98","218","-71.25","-41.25",,,,,
"70059","98","219","-70.75","-41.25",,,,1,
"70060","98","220","-70.25","-41.25",,,,,
"70061","98","221","-69.75","-41.25",,,,,
"70062","98","222","-69.25","-41.25",,,,,
"70063","98","223","-68.75","-41.25",,,,,
"70064","98","224","-68.25","-41.25",,,,,
"70065","98","225","-67.75","-41.25",,,,,
"70066","98","226","-67.25","-41.25",,,,,
"70067","98","227","-66.75","-41.25",,,,,
"70068","98","228","-66.25","-41.25",,,,,
"70069","98","229","-65.75","-41.25",,,,,
"70070","98","230","-65.25","-41.25",,,,,
"70072","98","232","-64.25","-41.25",,,,,
"70073","98","233","-63.75","-41.25",,,,,
"70074","98","234","-63.25","-41.25",,,,,
"70075","98","235","-62.75","-41.25",,,,,
"70490","98","650","144.75","-41.25",,,,,
"70491","98","651","145.25","-41.25",,,,,
"70492","98","652","145.75","-41.25",,,,,
"70493","98","653","146.25","-41.25",,,,,
"70494","98","654","146.75","-41.25",,,,,
"70495","98","655","147.25","-41.25",,,,,
"70496","98","656","147.75","-41.25",,,,,
"70497","98","657","148.25","-41.25",,,,,
"70544","98","704","171.75","-41.25",,,,,
"70545","98","705","172.25","-41.25",,,,,
"70546","98","706","172.75","-41.25",,,,,
"70547","98","707","173.25","-41.25",,,,,
"70548","98","708","173.75","-41.25",,,,,
"70549","98","709","174.25","-41.25",,,,,
"70550","98","710","174.75","-41.25",,,,,
"70551","98","711","175.25","-41.25",,,,,
"70552","98","712","175.75","-41.25",,,,,
"70553","98","713","176.25","-41.25",,,,,
"70773","99","213","-73.75","-40.75",,,,,
"70774","99","214","-73.25","-40.75",,,,,
"70775","99","215","-72.75","-40.75",,,,,
"70776","99","216","-72.25","-40.75",,,,,
"70777","99","217","-71.75","-40.75",,,,,
"70778","99","218","-71.25","-40.75",,,,,
"70779","99","219","-70.75","-40.75",,,,,
"70780","99","220","-70.25","-40.75",,,,,
"70781","99","221","-69.75","-40.75",,,,,
"70782","99","222","-69.25","-40.75",,,,,
"70783","99","223","-68.75","-40.75",,,,,
"70784","99","224","-68.25","-40.75",,,,,
"70785","99","225","-67.75","-40.75",,,,,
"70786","99","226","-67.25","-40.75",,,,,
"70787","99","227","-66.75","-40.75",,,,,
"70788","99","228","-66.25","-40.75",,,,,
"70789","99","229","-65.75","-40.75",,,,,
"70790","99","230","-65.25","-40.75",,,,,
"70791","99","231","-64.75","-40.75",,,,,
"70792","99","232","-64.25","-40.75",,,,,
"70793","99","233","-63.75","-40.75",,,,,
"70794","99","234","-63.25","-40.75",,,,,
"70795","99","235","-62.75","-40.75",,,,,
"70796","99","236","-62.25","-40.75",,,,,
"71210","99","650","144.75","-40.75",,,,,
"71211","99","651","145.25","-40.75",,,,,
"71212","99","652","145.75","-40.75",,,,,
"71214","99","654","146.75","-40.75",,,,,
"71215","99","655","147.25","-40.75",,,,,
"71216","99","656","147.75","-40.75",,,,,
"71217","99","657","148.25","-40.75",,,,,
"71265","99","705","172.25","-40.75",,,,,
"71266","99","706","172.75","-40.75",,,,,
"71267","99","707","173.25","-40.75",,,,,
"71268","99","708","173.75","-40.75",,,,,
"71269","99","709","174.25","-40.75",,,,,
"71270","99","710","174.75","-40.75",,,,,
"71271","99","711","175.25","-40.75",,,,,
"71272","99","712","175.75","-40.75",,,,,
"71273","99","713","176.25","-40.75",,,,,
"71274","99","714","176.75","-40.75",,,,,
"71493","100","213","-73.75","-40.25",,,,,
"71494","100","214","-73.25","-40.25",,,,,
"71495","100","215","-72.75","-40.25",,,,,
"71496","100","216","-72.25","-40.25",,,,,
"71497","100","217","-71.75","-40.25",,,,,
"71498","100","218","-71.25","-40.25",,,,,
"71499","100","219","-70.75","-40.25",,,,,
"71500","100","220","-70.25","-40.25",,,,,
"71501","100","221","-69.75","-40.25",,,,,
"71502","100","222","-69.25","-40.25",,,,,
"71503","100","223","-68.75","-40.25",,,,,
"71504","100","224","-68.25","-40.25",,,,,
"71505","100","225","-67.75","-40.25",,,,,
"71506","100","226","-67.25","-40.25",,,,,
"71507","100","227","-66.75","-40.25",,,,,
"71508","100","228","-66.25","-40.25",,,,,
"71509","100","229","-65.75","-40.25",,,,,
"71510","100","230","-65.25","-40.25",,,,,
"71511","100","231","-64.75","-40.25",,,,,
"71512","100","232","-64.25","-40.25",,,,,
"71513","100","233","-63.75","-40.25",,,,,
"71514","100","234","-63.25","-40.25",,,,,
"71515","100","235","-62.75","-40.25",,,,,
"71516","100","236","-62.25","-40.25",,,,,
"71928","100","648","143.75","-40.25",,,,,
"71929","100","649","144.25","-40.25",,,,,
"71936","100","656","147.75","-40.25",,,,,
"71937","100","657","148.25","-40.25",,,,,
"71986","100","706","172.75","-40.25",,,,,
"71991","100","711","175.25","-40.25",,,,,
"71992","100","712","175.75","-40.25",,,,,
"71993","100","713","176.25","-40.25",,,,,
"71994","100","714","176.75","-40.25",,,,,
"72213","101","213","-73.75","-39.75",,,,,
"72214","101","214","-73.25","-39.75",,,,,
"72215","101","215","-72.75","-39.75",,,,,
"72216","101","216","-72.25","-39.75",,,,,
"72217","101","217","-71.75","-39.75",,,,,
"72218","101","218","-71.25","-39.75",,,,,
"72219","101","219","-70.75","-39.75",,,,,
"72220","101","220","-70.25","-39.75",,,,,
"72221","101","221","-69.75","-39.75",,,,,
"72222","101","222","-69.25","-39.75",,,,,
"72223","101","223","-68.75","-39.75",,,,,
"72224","101","224","-68.25","-39.75",,,,,
"72225","101","225","-67.75","-39.75",,,,,
"72226","101","226","-67.25","-39.75",,,,,
"72227","101","227","-66.75","-39.75",,,,,
"72228","101","228","-66.25","-39.75",,,,,
"72229","101","229","-65.75","-39.75",,,,,
"72230","101","230","-65.25","-39.75",,,,,
"72231","101","231","-64.75","-39.75",,,,,
"72232","101","232","-64.25","-39.75",,,,,
"72233","101","233","-63.75","-39.75",,,,,
"72234","101","234","-63.25","-39.75",,,,,
"72235","101","235","-62.75","-39.75",,,,,
"72236","101","236","-62.25","-39.75",,,,,
"72648","101","648","143.75","-39.75",,,,,
"72649","101","649","144.25","-39.75",,,,,
"72656","101","656","147.75","-39.75",,,,,
"72657","101","657","148.25","-39.75",,,,,
"72708","101","708","173.75","-39.75",,,,,
"72709","101","709","174.25","-39.75",,,,,
"72710","101","710","174.75","-39.75",,,,,
"72711","101","711","175.25","-39.75",,,,,
"72712","101","712","175.75","-39.75",,,,,
"72713","101","713","176.25","-39.75",,,,,
"72714","101","714","176.75","-39.75",,,,,
"72715","101","715","177.25","-39.75",,,,,
"72934","102","214","-73.25","-39.25",,,,,
"72935","102","215","-72.75","-39.25",,,,,
"72936","102","216","-72.25","-39.25",,,,,
"72937","102","217","-71.75","-39.25",,,,,
"72938","102","218","-71.25","-39.25",,,,,
"72939","102","219","-70.75","-39.25",,,,,
"72940","102","220","-70.25","-39.25",,,,,
"72941","102","221","-69.75","-39.25",,,,,
"72942","102","222","-69.25","-39.25",,,,,
"72943","102","223","-68.75","-39.25",,,,,
"72944","102","224","-68.25","-39.25",,,,,
"72945","102","225","-67.75","-39.25",,,,,
"72946","102","226","-67.25","-39.25",,,,,
"72947","102","227","-66.75","-39.25",,,,,
"72948","102","228","-66.25","-39.25",,,,,
"72949","102","229","-65.75","-39.25",,,,,
"72950","102","230","-65.25","-39.25",,,,,
"72951","102","231","-64.75","-39.25",,,,,
"72952","102","232","-64.25","-39.25",,,,,
"72953","102","233","-63.75","-39.25",,,,,
"72954","102","234","-63.25","-39.25",,,,,
"72955","102","235","-62.75","-39.25",,,,,
"72956","102","236","-62.25","-39.25",,,,,
"72957","102","237","-61.75","-39.25",,,,,
"72958","102","238","-61.25","-39.25",,,,,
"73373","102","653","146.25","-39.25",,,,,
"73428","102","708","173.75","-39.25",,,,,
"73429","102","709","174.25","-39.25",,,,,
"73430","102","710","174.75","-39.25",,,,,
"73431","102","711","175.25","-39.25",,,,,
"73432","102","712","175.75","-39.25",,,,,
"73433","102","713","176.25","-39.25",,,,,
"73434","102","714","176.75","-39.25",,,,,
"73435","102","715","177.25","-39.25",,,,,
"73436","102","716","177.75","-39.25",,,,,
"73653","103","213","-73.75","-38.75",,,,,
"73654","103","214","-73.25","-38.75",,,,,
"73655","103","215","-72.75","-38.75",,,,,
"73656","103","216","-72.25","-38.75",,,,,
"73657","103","217","-71.75","-38.75",,,,,
"73658","103","218","-71.25","-38.75",,,,1,
"73659","103","219","-70.75","-38.75",,,,,
"73660","103","220","-70.25","-38.75",,,,1,
"73661","103","221","-69.75","-38.75",,,,,
"73662","103","222","-69.25","-38.75",,,,,
"73663","103","223","-68.75","-38.75",,,,,
"73664","103","224","-68.25","-38.75",,,,,
"73665","103","225","-67.75","-38.75",,,,,
"73666","103","226","-67.25","-38.75",,,,,
"73667","103","227","-66.75","-38.75",,,,,
"73668","103","228","-66.25","-38.75",,,,,
"73669","103","229","-65.75","-38.75",,,,,
"73670","103","230","-65.25","-38.75",,,,,
"73671","103","231","-64.75","-38.75",,,,,
"73672","103","232","-64.25","-38.75",,,,,
"73673","103","233","-63.75","-38.75",,,,,
"73674","103","234","-63.25","-38.75",,,,,
"73675","103","235","-62.75","-38.75",,,,,
"73676","103","236","-62.25","-38.75",,,,,
"73677","103","237","-61.75","-38.75",,,,,
"73678","103","238","-61.25","-38.75",,,,,
"73679","103","239","-60.75","-38.75",,,,,
"73680","103","240","-60.25","-38.75",,,,,
"73681","103","241","-59.75","-38.75",,,,,
"73682","103","242","-59.25","-38.75",,,,,
"73683","103","243","-58.75","-38.75",,,,,
"73684","103","244","-58.25","-38.75",,,,,
"74086","103","646","142.75","-38.75",,,,,
"74087","103","647","143.25","-38.75",,,,,
"74088","103","648","143.75","-38.75",,,,,
"74089","103","649","144.25","-38.75",,,,,
"74090","103","650","144.75","-38.75",,,,,
"74091","103","651","145.25","-38.75",,,,,
"74092","103","652","145.75","-38.75",,,,,
"74093","103","653","146.25","-38.75",,,,,
"74094","103","654","146.75","-38.75",,,,,
"74095","103","655","147.25","-38.75",,,,,
"74149","103","709","174.25","-38.75",,,,,
"74150","103","710","174.75","-38.75",,,,,
"74151","103","711","175.25","-38.75",,,,,
"74152","103","712","175.75","-38.75",,,,,
"74153","103","713","176.25","-38.75",,,,,
"74154","103","714","176.75","-38.75",,,,,
"74155","103","715","177.25","-38.75",,,,,
"74156","103","716","177.75","-38.75",,,,,
"74157","103","717","178.25","-38.75",,,,,
"74373","104","213","-73.75","-38.25",,,,,
"74374","104","214","-73.25","-38.25",,,,,
"74375","104","215","-72.75","-38.25",,,,,
"74376","104","216","-72.25","-38.25",,,,,
"74377","104","217","-71.75","-38.25",,,,,
"74378","104","218","-71.25","-38.25",,,,,
"74379","104","219","-70.75","-38.25",,,,,
"74380","104","220","-70.25","-38.25",,,,,
"74381","104","221","-69.75","-38.25",,,,1,
"74382","104","222","-69.25","-38.25",,,,,
"74383","104","223","-68.75","-38.25",,,,,
"74384","104","224","-68.25","-38.25",,,,,
"74385","104","225","-67.75","-38.25",,,,,
"74386","104","226","-67.25","-38.25",,,,,
"74387","104","227","-66.75","-38.25",,,,,
"74388","104","228","-66.25","-38.25",,,,,
"74389","104","229","-65.75","-38.25",,,,,
"74390","104","230","-65.25","-38.25",,,,,
"74391","104","231","-64.75","-38.25",,,,,
"74392","104","232","-64.25","-38.25",,,,,
"74393","104","233","-63.75","-38.25",,,,,
"74394","104","234","-63.25","-38.25",,,,,
"74395","104","235","-62.75","-38.25",,,,,
"74396","104","236","-62.25","-38.25",,,,,
"74397","104","237","-61.75","-38.25",,,,,
"74398","104","238","-61.25","-38.25",,,,,
"74399","104","239","-60.75","-38.25",,,,,
"74400","104","240","-60.25","-38.25",,,,,
"74401","104","241","-59.75","-38.25",,,,,
"74402","104","242","-59.25","-38.25",,,,,
"74403","104","243","-58.75","-38.25",,,,,
"74404","104","244","-58.25","-38.25",,,,,
"74405","104","245","-57.75","-38.25",,,,,
"74802","104","642","140.75","-38.25",,,,,
"74803","104","643","141.25","-38.25",,,,,
"74804","104","644","141.75","-38.25",,,,,
"74805","104","645","142.25","-38.25",,,,,
"74806","104","646","142.75","-38.25",,,,,
"74807","104","647","143.25","-38.25",,,,,
"74808","104","648","143.75","-38.25",,,,,
"74809","104","649","144.25","-38.25",,,,,
"74810","104","650","144.75","-38.25",,,,,
"74811","104","651","145.25","-38.25",,,,,
"74812","104","652","145.75","-38.25",,,,,
"74813","104","653","146.25","-38.25",,,,,
"74814","104","654","146.75","-38.25",,,,,
"74815","104","655","147.25","-38.25",,,,,
"74816","104","656","147.75","-38.25",,,,,
"74870","104","710","174.75","-38.25",,,,,
"74871","104","711","175.25","-38.25",,,,,
"74872","104","712","175.75","-38.25",,,,,
"74873","104","713","176.25","-38.25",,,,,
"74874","104","714","176.75","-38.25",,,,,
"74875","104","715","177.25","-38.25",,,,,
"74876","104","716","177.75","-38.25",,,,,
"74877","104","717","178.25","-38.25",,,,,
"75093","105","213","-73.75","-37.75",,,,,
"75094","105","214","-73.25","-37.75",,,,,
"75095","105","215","-72.75","-37.75",,,,,
"75096","105","216","-72.25","-37.75",,,,,
"75097","105","217","-71.75","-37.75",,,,,
"75098","105","218","-71.25","-37.75",,,,,
"75099","105","219","-70.75","-37.75",,,,,
"75100","105","220","-70.25","-37.75",,,,,
"75101","105","221","-69.75","-37.75",,,,,
"75102","105","222","-69.25","-37.75",,,,,
"75103","105","223","-68.75","-37.75",,,,,
"75104","105","224","-68.25","-37.75",,,,,
"75105","105","225","-67.75","-37.75",,,,,
"75106","105","226","-67.25","-37.75",,,,,
"75107","105","227","-66.75","-37.75",,,,,
"75108","105","228","-66.25","-37.75",,,,,
"75109","105","229","-65.75","-37.75",,,,,
"75110","105","230","-65.25","-37.75",,,,,
"75111","105","231","-64.75","-37.75",,,,,
"75112","105","232","-64.25","-37.75",,,,,
"75113","105","233","-63.75","-37.75",,,,,
"75114","105","234","-63.25","-37.75",,,,,
"75115","105","235","-62.75","-37.75",,,,,
"75116","105","236","-62.25","-37.75",,,,,
"75117","105","237","-61.75","-37.75",,,,,
"75118","105","238","-61.25","-37.75",,,,,
"75119","105","239","-60.75","-37.75",,,,,
"75120","105","240","-60.25","-37.75",,,,,
"75121","105","241","-59.75","-37.75",,,,,
"75122","105","242","-59.25","-37.75",,,,,
"75123","105","243","-58.75","-37.75",,,,,
"75124","105","244","-58.25","-37.75",,,,,
"75125","105","245","-57.75","-37.75",,,,,
"75126","105","246","-57.25","-37.75",,,,,
"75521","105","641","140.25","-37.75",,,,,
"75522","105","642","140.75","-37.75",,,,,
"75523","105","643","141.25","-37.75",,,,,
"75524","105","644","141.75","-37.75",,,,,
"75525","105","645","142.25","-37.75",,,,,
"75526","105","646","142.75","-37.75",,,,,
"75527","105","647","143.25","-37.75",,,,,
"75528","105","648","143.75","-37.75",,,,,
"75529","105","649","144.25","-37.75",,,,,
"75530","105","650","144.75","-37.75",,,,,
"75531","105","651","145.25","-37.75",,,,,
"75532","105","652","145.75","-37.75",,,,,
"75533","105","653","146.25","-37.75",,,,,
"75534","105","654","146.75","-37.75",,,,,
"75535","105","655","147.25","-37.75",,,,,
"75536","105","656","147.75","-37.75",,,,,
"75537","105","657","148.25","-37.75",,,,,
"75538","105","658","148.75","-37.75",,,,,
"75539","105","659","149.25","-37.75",,,,,
"75540","105","660","149.75","-37.75",,,,,
"75590","105","710","174.75","-37.75",,,,,
"75591","105","711","175.25","-37.75",,,,,
"75592","105","712","175.75","-37.75",,,,,
"75593","105","713","176.25","-37.75",,,,,
"75594","105","714","176.75","-37.75",,,,,
"75595","105","715","177.25","-37.75",,,,,
"75596","105","716","177.75","-37.75",,,,,
"75597","105","717","178.25","-37.75",,,,,
"75598","105","718","178.75","-37.75",,,,,
"75813","106","213","-73.75","-37.25",,,,,
"75814","106","214","-73.25","-37.25",,,,,
"75815","106","215","-72.75","-37.25",,,,,
"75816","106","216","-72.25","-37.25",,,,,
"75817","106","217","-71.75","-37.25",,,,,
"75818","106","218","-71.25","-37.25",,,,,
"75819","106","219","-70.75","-37.25",,,,,
"75820","106","220","-70.25","-37.25",,,,,
"75821","106","221","-69.75","-37.25",,,,,
"75822","106","222","-69.25","-37.25",,,,,
"75823","106","223","-68.75","-37.25",,,,,
"75824","106","224","-68.25","-37.25",,,,,
"75825","106","225","-67.75","-37.25",,,,,
"75826","106","226","-67.25","-37.25",,,,,
"75827","106","227","-66.75","-37.25",,,,,
"75828","106","228","-66.25","-37.25",,,,,
"75829","106","229","-65.75","-37.25",,,,,
"75830","106","230","-65.25","-37.25",,,,,
"75831","106","231","-64.75","-37.25",,,,,
"75832","106","232","-64.25","-37.25",,,,,
"75833","106","233","-63.75","-37.25",,,,,
"75834","106","234","-63.25","-37.25",,,,,
"75835","106","235","-62.75","-37.25",,,,,
"75836","106","236","-62.25","-37.25",,,,,
"75837","106","237","-61.75","-37.25",,,,,
"75838","106","238","-61.25","-37.25",,,,,
"75839","106","239","-60.75","-37.25",,,,,
"75840","106","240","-60.25","-37.25",,,,,
"75841","106","241","-59.75","-37.25",,,,,
"75842","106","242","-59.25","-37.25",,,,,
"75843","106","243","-58.75","-37.25",,,,,
"75844","106","244","-58.25","-37.25",,,,,
"75845","106","245","-57.75","-37.25",,,,,
"75846","106","246","-57.25","-37.25",,,,,
"75847","106","247","-56.75","-37.25",,,,,
"76240","106","640","139.75","-37.25",,,,,
"76241","106","641","140.25","-37.25",,,,,
"76242","106","642","140.75","-37.25",,,,,
"76243","106","643","141.25","-37.25",,,,,
"76244","106","644","141.75","-37.25",1,,,,
"76245","106","645","142.25","-37.25",,,,,
"76246","106","646","142.75","-37.25",,,,,
"76247","106","647","143.25","-37.25",,,,,
"76248","106","648","143.75","-37.25",,,,,
"76249","106","649","144.25","-37.25",,,,,
"76250","106","650","144.75","-37.25",,,,,
"76251","106","651","145.25","-37.25",,,,,
"76252","106","652","145.75","-37.25",,,,,
"76253","106","653","146.25","-37.25",,,,,
"76254","106","654","146.75","-37.25",,,,,
"76255","106","655","147.25","-37.25",,,,,
"76256","106","656","147.75","-37.25",,,,,
"76257","106","657","148.25","-37.25",,,,,
"76258","106","658","148.75","-37.25",,,,,
"76259","106","659","149.25","-37.25",,,,,
"76260","106","660","149.75","-37.25",,,,,
"76261","106","661","150.25","-37.25",,,,,
"76309","106","709","174.25","-37.25",,,,,
"76310","106","710","174.75","-37.25",,,,,
"76311","106","711","175.25","-37.25",,,,,
"76312","106","712","175.75","-37.25",,,,,
"76313","106","713","176.25","-37.25",,,,,
"76534","107","214","-73.25","-36.75",,,,,
"76535","107","215","-72.75","-36.75",,,,,
"76536","107","216","-72.25","-36.75",,,,,
"76537","107","217","-71.75","-36.75",,,,1,
"76538","107","218","-71.25","-36.75",,,,,
"76539","107","219","-70.75","-36.75",,,,,
"76540","107","220","-70.25","-36.75",,,,1,
"76541","107","221","-69.75","-36.75",,,,,
"76542","107","222","-69.25","-36.75",,,,,
"76543","107","223","-68.75","-36.75",,,,,
"76544","107","224","-68.25","-36.75",,,,,
"76545","107","225","-67.75","-36.75",,,,,
